brand,categories,colorway,deadstock_sold,gender,style_id,thumbnail_url,url
Jordan,"['Air Jordan', 'One']",White/Dark Powder Blue-Cone,19847,men,AQ0818-148,"https://stockx.imgix.net/Air-Jordan-1-Retro-High-Off-White-University-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-1-retro-high-off-white-university-blue
Jordan,"['Air Jordan', 'One']",Pine Green/Sail-Black,20679,men,555088-302,"https://stockx.imgix.net/Air-Jordan-1-Retro-High-Pine-Green-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538777452",air-jordan-1-retro-high-pine-green
Jordan,"['Air Jordan', 'One']",Gym Red/Black-Summit White,10749,men,555088-610,"https://stockx.imgix.net/Air-Jordan-1-Retro-High-Bred-Toe-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-1-retro-high-bred-toe
Jordan,"['Air Jordan', 'One']",University Gold/Black-Pale Ivory-Court Purple-Sail,4740,men,852542-700,"https://stockx.imgix.net/Air-Jordan-1-Mid-SE-Lakers-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551891410",air-jordan-1-mid-se-lakers
Jordan,"['Air Jordan', 'One']",Court Purple/Black-Sail,11917,men,555088-501,"https://stockx.imgix.net/Air-Jordan-1-Retro-High-Court-Purple-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551898618",air-jordan-1-retro-high-court-purple
Jordan,"['Air Jordan', 'Thirteen']",Black/University Red-University Gold,4833,men,414571-035,"https://stockx.imgix.net/Air-Jordan-13-Retro-Carmelo-Anthony-Class-Of-2002-B-Grade-Product-1.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546624384",air-jordan-13-retro-carmelo-anthony-class-of-2002-b-grade
Jordan,"['Air Jordan', 'One']",Black/Varsity Royal-White,5216,men,555088-007,"https://stockx.imgix.net/Air-Jordan-1-Retro-Black-Blue-2017-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-1-retro-black-blue-2017
Jordan,"['Air Jordan', 'One']",Varsity Red/Black-White,2095,women,BQ8462-601,"https://stockx.imgix.net/Air-Jordan-1-Retro-Low-Slip-Chicago-W.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1550891716",air-jordan-1-retro-low-slip-chicago-w
Jordan,"['Air Jordan', 'One']",Black/University Red-White,27289,men,861428-061,"https://stockx.imgix.net/Air-Jordan-1-Retro-High-Homage-To-Home-NN-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-1-retro-high-homage-to-home-nn
Jordan,"['Air Jordan', 'Eleven']",Black/Dark Concord-White,5405,men,378037-003,"https://stockx.imgix.net/Jordan-11-Retro-Space-Jams-2016-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",jordan-11-retro-space-jams-2016
Jordan,"['Air Jordan', 'One']",Black/White-Metallic Gold,3142,child,BQ6931-007,"https://stockx.imgix.net/Air-Jordan-1-Mid-Patent-Black-White-Gold-GS-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551742837",air-jordan-1-mid-patent-black-white-gold-gs
Jordan,"['Air Jordan', 'One']",White/Storm Blue-Varsity Red-Black,4219,men,BV1300-146,"https://stockx.imgix.net/Air-Jordan-1-Retro-High-Union-Los-Angeles-Blue-Toe-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1544832330",air-jordan-1-retro-high-union-los-angeles-blue-toe
Jordan,"['Air Jordan', 'Other']",White/Total Crimson-Tidal Blue,3,child,AO6218-100,"https://stockx.imgix.net/Air-Jordan-Why-Not-0-2-OKC-Home-GS.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551240253",air-jordan-why-not-0-2-okc-home-gs
Jordan,"['Air Jordan', 'Other']",White/Total Crimson-Tidal Blue,1,toddler,AT5720-100,"https://stockx.imgix.net/Air-Jordan-Why-Not-0-2-OKC-Home-TD.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551240254",air-jordan-why-not-0-2-okc-home-td
Jordan,"['Air Jordan', 'Six']",Black/Infrared,15912,men,384664-060,"https://stockx.imgix.net/Air-Jordan-6-Retro-Black-Infrared-2019-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549058088",air-jordan-6-retro-black-infrared-2019
Jordan,"['Air Jordan', 'Three']",Black/Fire Red-Cement Grey-White,11744,men,854262-001,"https://stockx.imgix.net/Air-Jordan-3-Retro-Black-Cement-2018-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-3-retro-black-cement-2018
Jordan,"['Air Jordan', 'Six']",Black/Infrared,5331,child,384665-060,"https://stockx.imgix.net/Air-Jordan-6-Retro-Black-Infrared-2019-GS-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551742959",air-jordan-6-retro-black-infrared-2019-gs
Jordan,"['Air Jordan', 'Thirteen']",White/True Red-Black,6830,men,414571-104,"https://stockx.imgix.net/Air-Jordan-13-Retro-He-Got-Game-2018-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-13-retro-he-got-game-2018
Jordan,"['Air Jordan', 'Four']",White/Fire Red-Black-Tech Grey,2866,men,840606-192,"https://stockx.imgix.net/Air-Jordan-4-Retro-White-Cement-2016.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",jordan-4-retro-white-cement-2016
Jordan,"['Air Jordan', 'Twelve']",Gym Red/Black-Gym Red,4794,men,130690-601,"https://stockx.imgix.net/Air-Jordan-12-Retro-Gym-Red-2018-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546585367",air-jordan-12-retro-gym-red-2018
Jordan,"['Air Jordan', 'Eleven']",White/Black-Legend Blue,2363,men,378037-117,"https://stockx.imgix.net/Air-Jordan-11-Retro-Legend-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1552671463",jordan-11-retro-legend-blue-2014
Jordan,"['Air Jordan', 'One']",Black/Varsity Red-White,2659,men,555088-001,"https://stockx.imgix.net/Air-Jordan-1-Retro-Bred-2016-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",jordan-1-retro-bred-2016
Jordan,"['Air Jordan', 'Three']",White/True Blue-Varsity Red,2503,men,854262-106,"https://stockx.imgix.net/Air-Jordan-3-Retro-True-Blue-2016-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-3-retro-true-blue-2016
Jordan,"['Air Jordan', 'Four']",White/Metallic Silver-Pure Platinum,1807,men,308497-100,"https://stockx.imgix.net/Air-Jordan-4-Retro-Pure-Money-2017-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546584307",air-jordan-4-retro-pure-money-2017
Jordan,"['Air Jordan', 'Eleven']",White/Black-Concord,3822,child,378038-100,"https://stockx.imgix.net/Air-Jordan-11-Retro-Concord-2018-GS-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1544832615",air-jordan-11-retro-concord-2018-gs
Jordan,"['Air Jordan', 'Five']",Black/Fire Red-Metallic Silver-White,1915,men,845035-003,"https://stockx.imgix.net/Air-Jordan-5-Retro-Black-Metallic-2016-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",jordan-5-retro-black-metallic-2016
Jordan,"['Air Jordan', 'Three']",White/Dark Mocha-Chrome,2540,men,136064-122,"https://stockx.imgix.net/Air-Jordan-3-Retro-Mocha-2018.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1543465628",air-jordan-3-retro-mocha-2018
Jordan,"['Air Jordan', 'Twelve']",Black/Varsity Red,2042,men,130690-002,"https://stockx.imgix.net/Air-Jordan-12-Retro-Black-Red-Flu-Game-2016-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",jordan-12-retro-flu-game-2016
Jordan,"['Air Jordan', 'Twelve']",Black/True Red-Sail-Metallic Gold,2066,men,CI2977-006,"https://stockx.imgix.net/Air-Jordan-12-Retro-Chinese-New-Year-2019-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1547147625",air-jordan-12-retro-chinese-new-year-2019
Jordan,"['Air Jordan', 'Eleven']",Black/Varsity Red-White,1276,men,378037-010,"https://stockx.imgix.net/Air-Jordan-11-Retro-Playoffs-Bred-2012-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551048633",jordan-11-retro-playoffs-2012
Jordan,"['Air Jordan', 'One']",White/Varsity Red/Black,1368,men,555088-125,"https://stockx.imgix.net/Air-Jordan-1-Retro-Black-Toe-2016.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-1-retro-black-toe-2016
Jordan,"['Air Jordan', 'One']",Black/White-Infrared 23,340,men,554724-061,"https://stockx.imgix.net/Air-Jordan-1-Mid-Infrared-23-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551047533",air-jordan-1-mid-infrared-23
Jordan,"['Air Jordan', 'Eleven']",White/University Blue,1704,men,528895-106,"https://stockx.imgix.net/Air-Jordan-11-Retro-Low-University-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546585258",air-jordan-11-retro-low-university-blue
Jordan,"['Air Jordan', 'One']",Black/Medium Grey-White,5458,child,575441-013,"https://stockx.imgix.net/Air-Jordan-1-Retro-High-Shadow-2018-GS.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-1-retro-high-shadow-2018-gs
Jordan,"['Air Jordan', 'Three']",Black/Fire Red-Cement Grey-White,2096,child,854261-001,"https://stockx.imgix.net/Air-Jordan-3-Retro-Black-Cement-2018-GS-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546584053",air-jordan-3-retro-black-cement-2018-gs
Jordan,"['Air Jordan', 'One']",White/Varsity Red-Black,883,men,555088-101,"https://stockx.imgix.net/Jordan-1-Retro-Chicago-2015-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546586722",jordan-1-retro-chicago-2015
Jordan,"['Air Jordan', 'Six']",Off White/New Maroon,1167,men,384664-116,"https://stockx.imgix.net/Air-Jordan-6-Retro-Maroon-2015-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",jordan-6-retro-maroon-2015
Jordan,"['Air Jordan', 'Four']",Black/Tech Grey-White,921,men,314254-003,"https://stockx.imgix.net/Air-Jordan-4-Retro-Oreo-Tech-Grey-2015.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",jordan-4-retro-oreo-2015
Jordan,"['Air Jordan', 'Four']",Black/Fire Red-Cement Grey,838,men,308497-089,"https://stockx.imgix.net/Air-Jordan-4-Retro-Black-Cement-2012-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551048119",jordan-4-retro-black-cement-2012
Jordan,"['Air Jordan', 'Twelve']",White/French Blue-Metallic Silver-Varsity Red,1102,men,130690-113,"https://stockx.imgix.net/Air-Jordan-12-Retro-French-Blue-2016.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",jordan-12-retro-french-blue-2016
Jordan,"['Air Jordan', 'One']",White/Varsity Red-Black,313,men,332550-163,"https://stockx.imgix.net/Air-Jordan-1-Retro-Chicago-2013.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",jordan-1-retro-chicago-2013
Jordan,"['Air Jordan', 'Four']",Black/Fire Red-Black-White,1857,men,BQ0897-006,"https://stockx.imgix.net/Air-Jordan-4-Retro-Tattoo-Singles-Day-2018.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1541000841",air-jordan-4-retro-tattoo-singles-day-2018
Jordan,"['Air Jordan', 'Fifteen']",Black/White-Metallic Gold,1090,men,BV7107-017,"https://stockx.imgix.net/Air-Jordan-15-Retro-Doernbecher-2018.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1544856632",air-jordan-15-retro-doernbecher-2018
Jordan,"['Air Jordan', 'Eleven']",Medium Grey/White-Cool Grey,474,men,378037-001,"https://stockx.imgix.net/Jordan-11-Retro-Cool-Grey-2010-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1548139648",jordan-11-retro-cool-grey-2010
Jordan,"['Air Jordan', 'One']",Black/Black-Metallic Silver-White,1420,men,907958-015,"https://stockx.imgix.net/Air-Jordan-1-Retro-All-Star-2017-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-1-retro-all-star-2017
Jordan,"['Air Jordan', 'Twelve']",Gym Red/Black-Gym Red,1202,child,153265-601,"https://stockx.imgix.net/Air-Jordan-12-Retro-Gym-Red-2018-GS-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546585355",air-jordan-12-retro-gym-red-2018-gs
Jordan,"['Air Jordan', 'Thirteen']",White/Black-True Red,1173,men,414571-122,"https://stockx.imgix.net/Air-Jordan-13-Retro-OG-Chicago-2017-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1548445033",air-jordan-13-retro-og-chicago-2017
Jordan,"['Air Jordan', 'Eight']",Black/Bright Concord-Aqua Tone,1067,men,305381-025,"https://stockx.imgix.net/Air-Jordan-8-Retro-Aqua-2015-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551743099",jordan-8-retro-aqua-2015
Jordan,"['Air Jordan', 'One']",Black/Black-Sail-Wolf Grey,1463,men,852542-010,"https://stockx.imgix.net/Air-Jordan-1-Mid-Equality-2019-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549855013",air-jordan-1-mid-equality-2019
Jordan,"['Air Jordan', 'Four']",White/Varsity Blue-Black,1414,men,308497-117,"https://stockx.imgix.net/Air-Jordan-4-Retro-Motorsports-2017-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549855113",air-jordan-4-motorsports
Jordan,"['Air Jordan', 'Six']",White/Carmine-Black,1089,men,384664-160,"https://stockx.imgix.net/Air-Jordan-6-Retro-Carmine-2014.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",jordan-6-retro-carmine-2014
Jordan,"['Air Jordan', 'Six']",Black/Infrared23-Black,1768,men,384664-023,"https://stockx.imgix.net/Air-Jordan-6-Retro-Infrared-Black-2014-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549855665",jordan-6-retro-infrared-black-2014
Jordan,"['Air Jordan', 'Six']",White/Infrared,893,men,384664-123,"https://stockx.imgix.net/Air-Jordan-6-Retro-Infrared-White-2014.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",jordan-6-retro-infrared-white-2014
Jordan,"['Air Jordan', 'Eleven']",White/Black-Dark Concord,710,men,378037-107,"https://stockx.imgix.net/Air-Jordan-11-Retro-Concord-2011-1.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1553006851",jordan-11-retro-concord-2011
Jordan,"['Air Jordan', 'Four']",White/Black-Tech Grey,479,men,308497-103,"https://stockx.imgix.net/Air-Jordan-4-Retro-White-Cement-2012.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",jordan-4-retro-white-cement-2012
Jordan,"['Air Jordan', 'Fourteen']",Black/Varsity Red-Black,2674,men,487471-003,"https://stockx.imgix.net/Air-Jordan-14-Retro-Last-Shot-2018-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1548139325",air-jordan-14-retro-last-shot-2018
Jordan,"['Air Jordan', 'Three']",White/University Red-Neutral Grey,95,men,CJ0939-100,"https://stockx.imgix.net/Air-Jordan-3-Retro-Tinker-White-University-Red.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551413308",air-jordan-3-retro-tinker-white-university-red
Jordan,"['Air Jordan', 'Other']",Blue Lagoon/Clear-Team Royal-Off White-Blue Gaze-Amarillo,1,child,CI4446-400,"https://stockx.imgix.net/Air-Jordan-Legacy-312-Fly-GS.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1552959583",air-jordan-legacy-312-fly-gs
Jordan,"['Air Jordan', 'Three']",White/Black-Fire Red-Cement Grey,9719,men,AQ3835-160,"https://stockx.imgix.net/Air-Jordan-3-Retro-Tinker-Hatfield-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-3-retro-tinker-hatfield
Jordan,"['Air Jordan', 'Three']",Bio Beige/Bio Beige-Camellia-Opti Yellow,3937,men,AV6683-200,"https://stockx.imgix.net/Air-Jordan-3-Retro-JTH-Bio-Beige-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-3-retro-jth-bio-beige
Jordan,"['Air Jordan', 'One']",White/Black-Hyper Royal-University Red-Metallic Silver,1022,child,554725-124,"https://stockx.imgix.net/Air-Jordan-1-Mid-Top-3-GS-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1547151558",air-jordan-1-mid-top-3-gs
Jordan,"['Air Jordan', 'Other']",Black/Gym Red-Black-Cement Grey,67,men,CD7069-006,"https://stockx.imgix.net/Air-Jordan-Legacy-312-Low-Bred-Cement.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551932777",air-jordan-legacy-312-low-bred-cement
Jordan,"['Air Jordan', 'Three']",White/Fire Red-Cement Grey-Black,7246,men,136064-116,"https://stockx.imgix.net/Air-Jordan-3-Retro-Katrina-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-3-retro-katrina
Jordan,"['Air Jordan', 'Three']",Light Smoke Grey/Chlorophyll-Black-White,2259,men,136064-006,"https://stockx.imgix.net/Air-Jordan-3-Retro-Chlorophyll-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1540493663",air-jordan-3-retro-chlorophyll
Jordan,"['Air Jordan', 'One']",White/Black-Hyper Royal-University Red-Metallic Silver,2115,men,554724-124,"https://stockx.imgix.net/Air-Jordan-1-Mid-Top-3-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549053122",air-jordan-1-mid-top-3
Jordan,"['Air Jordan', 'One']",Black/Varsity Red-Varsity Royal,1419,men,555088-026,"https://stockx.imgix.net/Air-Jordan-1-Retro-Top-3-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-1-retro-top-3
Jordan,"['Air Jordan', 'Thirty-Three']",Army Olive/Black-Ale Brown-Sail,1349,men,CD5965-300,"https://stockx.imgix.net/Air-Jordan-XXXIII-Travis-Scott.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1548907617",air-jordan-xxxiii-travis-scott
Jordan,"['Air Jordan', 'Three']",White/White-Fire Red-Black,1643,men,923096-101,"https://stockx.imgix.net/Air-Jordan-3-Retro-Slam-Dunk-White-Cement-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-3-retro-slam-dunk-white-cement
Jordan,"['Air Jordan', 'Other']",White/Black-Volt-Vivid Blue-Wolf Grey,710,men,AQ4160-107,"https://stockx.imgix.net/Air-Jordan-Legacy-312-Command-Force-Volt-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-legacy-312-command-force-volt
Jordan,"['Air Jordan', 'Thirty-Three']",Black/Dark Grey-White,323,men,AQ8830-002,"https://stockx.imgix.net/Air-Jordan-XXXIII-Blackout.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1539275835",air-jordan-xxxiii-blackout
Jordan,"['Air Jordan', 'Three']",Sail/Sport Royal-Light Bone-Fire Red,3057,men,136064-140,"https://stockx.imgix.net/Air-Jordan-3-Retro-International-Flight.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-3-retro-international-pack
Jordan,"['Air Jordan', 'Other']",Ghost Green/White-Cement Grey,1161,men,AQ4160-301,"https://stockx.imgix.net/Air-Jordan-Legacy-312-Ghost-Green-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-legacy-312-ghost-green
Jordan,"['Air Jordan', 'One']",Wolf Grey/Dark Grey-White-University Red,132,child,822858-027,"https://stockx.imgix.net/Air-Jordan-1-Retro-High-Camo-3M-Wolf-Grey-GS.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-1-retro-high-camo-3m-wolf-grey-gs
Jordan,"['Air Jordan', 'Thirty-Three']",Sail/Metallic Gold-Phantom-University Red,1432,men,AQ8830-100/BV5072-100(Overseas),"https://stockx.imgix.net/Air-Jordan-XXXIII-Sai-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546754708",air-jordan-xxxiii-sail
Jordan,"['Air Jordan', 'Three']",Sail/Sport Royal-Light Bone-Fire Red,1020,child,398614-140,"https://stockx.imgix.net/Air-Jordan-3-Retro-International-Flight-GS.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",air-jordan-3-retro-international-flght-gs
